Feature,Gain,Window_Start
Variance_45d_ACN,0.284379,1015
Log_Return_AET,0.000076,1015
MA_5d_AET,0.000919,1015
Close_AGN,0.000383,1015
Variance_5d_MA_AGN,0.038492,1015
Volume_ALXN,0.000154,1015
MA_45d_AMJ,0.000712,1015
MA_5d_AMJ,0.001073,1015
Variance_45d_ANDV,0.010541,1015
Variance_5d_MA_ANDV,0.000838,1015
Log_Return_APC,0.000065,1015
Variance_5d_MA_ATVI,0.000593,1015
Beta_45d_BAC,0.000500,1015
Variance_45d_BAC,1.123328,1015
MA_5d_BDX,0.000219,1015
Variance_5d_MA_BHC,0.000320,1015
Log_Return_BIIB,0.000169,1015
Volume_BK,0.000285,1015
Variance_5d_MA_BK,0.001022,1015
MA_5d_BK,0.000005,1015
Variance_45d_MA_BLK,0.224465,1015
Close_BMY,0.000009,1015
MA_5d_BMY,0.005739,1015
Log_Return_BND,0.000846,1015
MA_45d_BP,0.000672,1015
MA_45d_BRK.B,0.010749,1015
Log_Return_CAT,0.000300,1015
Variance_5d_MA_CAT,0.006217,1015
Beta_45d_CELG,0.003833,1015
MA_45d_CELG,0.001469,1015
Variance_5d_MA_CMCS.A,0.005713,1015
Volume_CMG,0.000096,1015
MA_45d_COP,0.000521,1015
MA_45d_CRM,0.000616,1015
Adj_Close_C,0.002602,1015
Log_Return_DAL,0.000100,1015
Variance_45d_DD,0.009957,1015
Close_DIS,0.003264,1015
Log_Return_DXJ,0.000109,1015
Volume_EEM,0.000479,1015
Beta_45d_EEM,0.085369,1015
Beta_45d_EFA,0.008309,1015
Variance_45d_MA_EFA,0.002457,1015
Variance_5d_MA_EFA,0.000007,1015
MA_45d_EOG,0.002638,1015
Log_Return_EPD,0.000442,1015
MA_5d_EXPE,0.002791,1015
MA_5d_F,0.001657,1015
MA_5d_GILD,0.000250,1015
Close_GLD,0.000263,1015
Beta_45d_GLD,0.001363,1015
Variance_5d_MA_GOOG.L,0.069345,1015
MA_45d_HAL,0.000724,1015
Variance_5d_MA_HD,0.208437,1015
MA_5d_IBB,0.000507,1015
MA_45d_IBM,0.000407,1015
MA_5d_ICE,0.004631,1015
Log_Return_IEF,0.000098,1015
SPY_Return_IEF,0.000060,1015
Beta_45d_IEF,0.031288,1015
Variance_45d_MA_IEF,0.001671,1015
Variance_5d_MA_IEF,0.008778,1015
MA_5d_IEF,0.000038,1015
Variance_45d_IJH,0.000707,1015
Close_ILMN,0.001568,1015
Adj_Close_ILMN,0.000081,1015
Beta_45d_INTC,0.000741,1015
Variance_45d_MA_INTC,0.000587,1015
Close_IWF,0.008245,1015
Log_Return_KR,0.000233,1015
Variance_5d_MA_LBTY.A,0.004775,1015
Beta_45d_LBTY.K,0.000274,1015
Variance_5d_MA_LBTY.K,0.000260,1015
Close_MDT,0.004355,1015
MA_45d_MDT,0.010037,1015
Beta_45d_MDY,0.001009,1015
Close_MET,0.003671,1015
Log_Return_MET,0.000046,1015
Beta_45d_MMM,0.001520,1015
Beta_45d_MON,0.000913,1015
Variance_45d_MO,0.088096,1015
Variance_5d_MA_MO,0.009418,1015
MA_45d_MO,0.005502,1015
Close_MRK,0.003158,1015
Beta_45d_MRK,0.002142,1015
MA_45d_MSFT,0.000354,1015
MA_5d_MSFT,0.018555,1015
Beta_45d_MS,0.001336,1015
Close_MU,0.003234,1015
Beta_45d_NXPI,0.000167,1015
Variance_5d_MA_PM,0.001262,1015
Variance_45d_QCOM,0.014438,1015
Close_REGN,0.000274,1015
Log_Return_SBUX,0.000253,1015
Volume_SCHW,0.002026,1015
Beta_45d_SCHW,0.000517,1015
Close_SIG,0.001014,1015
Beta_45d_SIG,0.012079,1015
MA_45d_SIG,0.001219,1015
MA_45d_SLB,0.000075,1015
MA_5d_SLB,0.012277,1015
Beta_45d_SO,0.019642,1015
Close_SPG,0.000004,1015
MA_5d_SPG,0.009378,1015
Variance_45d_MA_SWKS,0.035946,1015
Close_TGT,0.001558,1015
Log_Return_TGT,0.001575,1015
Volume_TSLA,0.000370,1015
Beta_45d_T,0.077950,1015
MA_5d_T,0.000729,1015
Volume_UNH,0.000444,1015
Log_Return_UNP,0.000293,1015
Beta_45d_UNP,0.000348,1015
Variance_5d_MA_VGK,0.000396,1015
MA_5d_VGK,0.000149,1015
MA_5d_VNQ,0.015587,1015
Beta_45d_VXX,0.000387,1015
Adj_Close_V,0.001235,1015
Variance_45d_V,0.000590,1015
Variance_5d_MA_WFC,0.003120,1015
MA_45d_XLB,0.000563,1015
Variance_45d_XLF,0.025564,1015
Volume_XLU,0.000479,1015
Volume_XLY,0.002481,1015
MA_5d_XOP,0.000303,1015
Close,0.000045,1025
Volume,0.002211,1025
RV_x_RQ,0.000097,1025
target_multiplier,0.092585,1025
Close_AABA,1.237428,1025
Close_AAPL,0.000322,1025
Variance_45d_AAPL,0.003419,1025
Variance_5d_MA_AAPL,0.002873,1025
Close_ABT,0.002483,1025
Log_Return_AMZN,0.000507,1025
Beta_45d_AMZN,0.000320,1025
MA_5d_ANDV,0.000284,1025
MA_5d_APC,0.000959,1025
Close_BA,0.175061,1025
MA_5d_BIDU,0.000441,1025
Variance_45d_BIIB,0.023923,1025
MA_5d_BIIB,0.000369,1025
Log_Return_BKNG,0.000203,1025
Beta_45d_BK,0.000033,1025
MA_45d_BK,0.000991,1025
Log_Return_BLK,0.001427,1025
Variance_45d_MA_BLK,0.175008,1025
Beta_45d_BMY,0.001924,1025
Log_Return_BND,0.000858,1025
MA_5d_BRK.B,0.000335,1025
Close_CAT,0.269153,1025
Beta_45d_CELG,0.005172,1025
Volume_CMCS.A,0.000883,1025
Beta_45d_CMCS.A,0.001662,1025
Variance_5d_MA_CMCS.A,0.014569,1025
MA_5d_CMCS.A,0.000267,1025
Volume_COP,0.000183,1025
Beta_45d_COP,0.005730,1025
Log_Return_COST,0.000082,1025
Volume_DOW,0.000198,1025
Beta_45d_DUK,0.059547,1025
Beta_45d_EEM,0.040452,1025
Volume_EFA,0.000145,1025
Beta_45d_EFA,0.065627,1025
Variance_45d_MA_EFA,0.001092,1025
Volume_EPD,0.000199,1025
Log_Return_EPD,0.000231,1025
Beta_45d_EPD,0.124558,1025
Log_Return_EWJ,0.000055,1025
Variance_45d_EWZ,0.000432,1025
Volume_EXPE,0.000230,1025
Beta_45d_FXI,0.000297,1025
MA_45d_FXI,0.000768,1025
Log_Return_GDX,0.000243,1025
Beta_45d_GOOG.L,0.000063,1025
Volume_HD,0.000582,1025
Beta_45d_HD,0.000328,1025
Adj_Close_IBB,0.000316,1025
Adj_Close_IBM,0.000116,1025
Log_Return_IBM,0.000068,1025
Beta_45d_IBM,0.005893,1025
Beta_45d_ICE,0.012854,1025
SPY_Return_IJH,0.000057,1025
Close_INTC,0.001447,1025
Adj_Close_INTC,0.001456,1025
Beta_45d_INTC,0.039070,1025
Variance_45d_MA_INTC,0.002141,1025
Volume_IVV,0.000135,1025
Beta_45d_IVV,0.210317,1025
Beta_45d_IWB,0.000178,1025
Beta_45d_IWM,0.027012,1025
Close_JNJ,0.001829,1025
Variance_5d_MA_LBTY.A,0.012497,1025
MA_5d_LBTY.K,0.003919,1025
Beta_45d_LLY,0.002792,1025
MA_5d_LLY,0.000221,1025
Variance_45d_LOW,0.000179,1025
Beta_45d_MO,0.003568,1025
Variance_45d_MO,0.017388,1025
Variance_5d_MA_MO,0.001159,1025
Adj_Close_MRK,0.000762,1025
Beta_45d_MRK,0.001386,1025
Beta_45d_MS,0.000454,1025
Log_Return_NFLX,0.000416,1025
Beta_45d_NFLX,0.000985,1025
Variance_45d_MA_NKE,0.000494,1025
Volume_ORCL,0.000220,1025
Beta_45d_ORCL,0.017884,1025
Variance_45d_ORCL,0.054071,1025
Beta_45d_OXY,0.047030,1025
Variance_5d_MA_PEP,0.004194,1025
Beta_45d_PFE,0.001719,1025
Variance_45d_MA_PG,0.001200,1025
Variance_5d_MA_PXD,0.000564,1025
Beta_45d_QCOM,0.000710,1025
Adj_Close_REGN,0.016249,1025
Variance_45d_SHY,0.001616,1025
Beta_45d_SIG,0.012703,1025
Adj_Close_SLB,0.004468,1025
Variance_45d_SLB,0.010021,1025
Beta_45d_SO,0.011276,1025
Variance_45d_MA_SO,0.002681,1025
Log_Return_SPG,0.000725,1025
Beta_45d_SPG,0.003823,1025
Variance_5d_MA_SPG,0.000800,1025
MA_5d_SPG,0.008985,1025
Adj_Close_SPXU,0.001032,1025
Volume_TFCF.A,0.000213,1025
Volume_TQQQ,0.000243,1025
Volume_TSLA,0.000917,1025
Variance_5d_MA_TXN,0.000428,1025
MA_45d_TXN,0.000842,1025
Beta_45d_T,0.078128,1025
Variance_45d_T,0.005987,1025
Variance_45d_UAL,0.000230,1025
Variance_5d_MA_UNH,0.002109,1025
MA_5d_UNH,0.009500,1025
MA_45d_UPS,0.000612,1025
Close_VIX,0.028183,1025
Variance_45d_VIX,0.018266,1025
MA_45d_VIX,0.002972,1025
Log_Return_VLO,0.000083,1025
Variance_45d_VNQ,0.001467,1025
MA_5d_VNQ,0.003706,1025
Beta_45d_VTI,0.000069,1025
Beta_45d_WBA,0.000149,1025
Beta_45d_WMT,0.000378,1025
MA_45d_WMT,0.002024,1025
Variance_45d_MA_XLI,0.000231,1025
MA_45d_XLU,0.000238,1025
Beta_45d_XLV,0.005799,1025
target_multiplier,0.228178,1020
Close_AABA,1.025928,1020
Beta_45d_AABA,0.002255,1020
Variance_45d_AAPL,0.002707,1020
Variance_5d_MA_AAPL,0.000822,1020
Variance_45d_ACN,0.195828,1020
Variance_5d_MA_ACN,0.001767,1020
Volume_AGG,0.000369,1020
Variance_5d_MA_AGN,0.000100,1020
MA_45d_AMZN,0.000347,1020
MA_5d_AMZN,0.001469,1020
Close_ANDV,0.000323,1020
Close_APC,0.000166,1020
MA_5d_APC,0.009178,1020
Volume_ATVI,0.001430,1020
MA_45d_BAC,0.023369,1020
Close_BA,0.132123,1020
Beta_45d_BDX,0.002371,1020
MA_45d_BKNG,0.000032,1020
Close_BK,0.000011,1020
SPY_Return_BK,0.000037,1020
Beta_45d_BK,0.001864,1020
Variance_45d_BK,0.000090,1020
Variance_5d_MA_BK,0.000137,1020
MA_5d_BK,0.000144,1020
Log_Return_BLK,0.000411,1020
Beta_45d_BND,0.040543,1020
Variance_45d_BND,0.022876,1020
Log_Return_BRK.B,0.000341,1020
Close_CAT,0.149511,1020
Beta_45d_CB,0.000740,1020
Volume_CELG,0.000213,1020
Beta_45d_CELG,0.003827,1020
Variance_5d_MA_CELG,0.003131,1020
Beta_45d_COST,0.001576,1020
Beta_45d_C,0.006810,1020
MA_45d_C,0.000561,1020
Volume_DD,0.001154,1020
Variance_45d_DD,0.033706,1020
Volume_DOW,0.000192,1020
Variance_5d_MA_DOW,0.011862,1020
Log_Return_DUK,0.000648,1020
Beta_45d_DUK,0.034905,1020
Log_Return_EEM,0.000089,1020
Beta_45d_EEM,0.077784,1020
MA_5d_EEM,0.000044,1020
Volume_EFA,0.000255,1020
Variance_45d_MA_EFA,0.001692,1020
MA_45d_EFA,0.000441,1020
MA_5d_EFA,0.000117,1020
Volume_EPD,0.000176,1020
Beta_45d_EPD,0.025079,1020
Variance_45d_MA_EPD,0.001350,1020
Beta_45d_ESRX,0.000324,1020
Volume_EWG,0.000134,1020
MA_5d_EWG,0.000021,1020
Beta_45d_EWJ,0.014260,1020
MA_5d_EWJ,0.000181,1020
Variance_5d_MA_EWZ,0.025284,1020
Variance_45d_EXPE,0.000416,1020
MA_5d_EXPE,0.006227,1020
Volume_EZU,0.000170,1020
Log_Return_EZU,0.000159,1020
Volume_FDX,0.000152,1020
Close_FXI,0.000342,1020
MA_45d_F,0.000296,1020
MA_45d_GDX,0.000141,1020
Close_GILD,0.009788,1020
Close_GLD,0.000160,1020
Beta_45d_GLD,0.005917,1020
MA_45d_GLD,0.000730,1020
Variance_45d_GS,0.001541,1020
MA_5d_GS,0.000128,1020
Volume_HD,0.000734,1020
Log_Return_HD,0.000270,1020
Variance_45d_HEDJ,0.001401,1020
MA_45d_HYG,0.005436,1020
Beta_45d_IBM,0.001599,1020
Adj_Close_ICE,0.003550,1020
Variance_45d_MA_ICE,0.011603,1020
MA_45d_ICE,0.004478,1020
Beta_45d_IEF,0.000108,1020
Variance_5d_MA_IEF,0.003596,1020
Variance_45d_MA_IJH,0.005807,1020
Volume_ILMN,0.000406,1020
Adj_Close_ILMN,0.000213,1020
MA_45d_ILMN,0.000095,1020
Beta_45d_INTC,0.005459,1020
Beta_45d_IVV,0.184299,1020
Close_IWR,0.000981,1020
Log_Return_KR,0.000371,1020
Variance_45d_LLY,0.000256,1020
Log_Return_LMT,0.000630,1020
Adj_Close_MA,0.000432,1020
MA_5d_MCD,0.005260,1020
Variance_45d_MDT,0.000549,1020
Beta_45d_MON,0.000832,1020
Variance_45d_MO,0.022455,1020
Variance_5d_MA_MO,0.004835,1020
Beta_45d_MRK,0.010791,1020
MA_5d_MSFT,0.004420,1020
Variance_45d_MS,0.024833,1020
Log_Return_NXPI,0.000207,1020
Variance_5d_MA_PEP,0.554533,1020
Variance_45d_MA_PG,0.019681,1020
MA_45d_PXD,0.000307,1020
Variance_45d_QCOM,0.000548,1020
Beta_45d_REGN,0.000074,1020
Close_SIG,0.001467,1020
Beta_45d_SIG,0.119749,1020
MA_45d_SIG,0.000998,1020
Log_Return_SO,0.000309,1020
Variance_45d_MA_SO,0.004745,1020
Log_Return_SPG,0.000013,1020
Beta_45d_SPG,0.001345,1020
MA_45d_SPG,0.026744,1020
MA_5d_SPG,0.010561,1020
Volume_SPXU,0.000058,1020
Beta_45d_SWKS,0.000409,1020
Beta_45d_TNA,0.007906,1020
Beta_45d_T,0.104849,1020
MA_5d_UAA,0.000929,1020
Beta_45d_UNP,0.000428,1020
MA_5d_UNP,0.000895,1020
Variance_5d_MA_VEA,0.000578,1020
Volume_VEU,0.000318,1020
Variance_5d_MA_VEU,0.005571,1020
Log_Return_VGK,0.000931,1020
Variance_5d_MA_VGK,0.004196,1020
MA_5d_VGK,0.000116,1020
Close_VIX,0.019157,1020
Beta_45d_VLO,0.000156,1020
Beta_45d_VNQ,0.000297,1020
MA_5d_VNQ,0.005365,1020
Volume_VTV,0.000229,1020
Beta_45d_VWO,0.002614,1020
Variance_45d_VXX,0.000499,1020
Volume_WW,0.000163,1020
Beta_45d_WW,0.000980,1020
MA_45d_WW,0.020742,1020
Variance_45d_MA_XLP,0.003256,1020
Beta_45d_XLU,0.002353,1020
Close_XLY,0.000266,1020
Close,0.000400,1030
target_multiplier,0.061948,1030
Close_AABA,1.055660,1030
Log_Return_AABA,0.000247,1030
Beta_45d_AABA,0.000077,1030
Variance_45d_AAPL,0.002598,1030
Variance_5d_MA_AAPL,0.000344,1030
MA_5d_AET,0.001592,1030
Volume_AGN,0.000108,1030
Volume_ALXN,0.000702,1030
MA_45d_AMGN,0.000861,1030
Beta_45d_AMZN,0.000277,1030
Variance_45d_ANDV,0.000857,1030
MA_45d_BAC,0.030813,1030
MA_45d_BDX,0.004757,1030
Adj_Close_BK,0.012108,1030
Variance_45d_BK,0.000007,1030
MA_45d_BK,0.002121,1030
Volume_BLK,0.002387,1030
Log_Return_BLK,0.001224,1030
Variance_45d_BMY,0.000146,1030
Variance_5d_MA_BMY,0.003212,1030
Volume_BND,0.000045,1030
Log_Return_BND,0.000065,1030
Variance_45d_BND,0.012608,1030
Close_BP,0.000196,1030
Close_CAT,0.021509,1030
Beta_45d_CELG,0.013770,1030
Variance_45d_CELG,0.001152,1030
MA_45d_CELG,0.000562,1030
Volume_CMCS.A,0.000218,1030
MA_45d_CMCS.A,0.000134,1030
Volume_CMG,0.000210,1030
Variance_5d_MA_CMG,0.000124,1030
MA_45d_COST,0.010977,1030
MA_5d_COST,0.000435,1030
Log_Return_CSCO,0.000133,1030
Variance_45d_CSCO,0.001462,1030
Log_Return_C,0.000180,1030
Log_Return_DIA,0.000803,1030
Beta_45d_DUK,0.015421,1030
Variance_45d_MA_DXJ,0.190827,1030
Log_Return_EEM,0.000188,1030
Beta_45d_EEM,0.017227,1030
MA_45d_EEM,0.000264,1030
Variance_45d_EFA,0.024299,1030
Variance_45d_MA_EOG,0.000173,1030
Beta_45d_EWG,0.000245,1030
Log_Return_EWJ,0.000258,1030
Variance_5d_MA_EWJ,0.234340,1030
Variance_45d_MA_EWZ,0.001898,1030
Volume_EZU,0.000162,1030
MA_45d_EZU,0.000054,1030
Variance_5d_MA_F,0.000151,1030
Volume_GILD,0.000084,1030
Log_Return_GILD,0.000697,1030
Log_Return_GOOG.L,0.000207,1030
Variance_5d_MA_GS,0.000792,1030
Volume_HEDJ,0.002753,1030
Log_Return_IBM,0.000165,1030
Beta_45d_IBM,0.018622,1030
MA_45d_IBM,0.000141,1030
MA_45d_ICE,0.002476,1030
Variance_5d_MA_IEF,0.017525,1030
Close_ILMN,0.001384,1030
Log_Return_ILMN,0.008345,1030
Variance_45d_MA_ILMN,0.121571,1030
Variance_5d_MA_INTC,0.000339,1030
MA_5d_INTC,0.003017,1030
Beta_45d_IWF,0.008538,1030
Volume_IYR,0.000322,1030
Log_Return_KR,0.000402,1030
Log_Return_LMT,0.000285,1030
MA_45d_LOW,0.000290,1030
Volume_MCD,0.000352,1030
Close_MDT,0.001675,1030
Volume_MDT,0.000234,1030
Log_Return_MDY,0.000057,1030
Beta_45d_MDY,0.000029,1030
Variance_45d_MDY,0.016603,1030
Variance_45d_MET,0.374086,1030
MA_5d_MET,0.000100,1030
Variance_5d_MA_MMM,0.000031,1030
Beta_45d_MO,0.001315,1030
Variance_45d_MO,0.017998,1030
Variance_5d_MA_MO,0.001638,1030
Beta_45d_MRK,0.000705,1030
Beta_45d_MS,0.063400,1030
Beta_45d_MU,0.000209,1030
MA_45d_PEP,0.000186,1030
Adj_Close_PFE,0.000099,1030
Variance_5d_MA_PM,0.001188,1030
MA_45d_PM,0.001174,1030
MA_45d_QCOM,0.002572,1030
Variance_45d_REGN,0.002191,1030
Variance_5d_MA_REGN,0.036695,1030
Log_Return_SBUX,0.000074,1030
Beta_45d_SIG,0.006178,1030
Volume_SO,0.000960,1030
Beta_45d_SO,0.020495,1030
Variance_45d_SO,0.001211,1030
Variance_45d_MA_SO,0.007197,1030
Close_SPG,0.001365,1030
MA_45d_SPG,0.005326,1030
MA_5d_SPG,0.002460,1030
Variance_45d_MA_SSO,0.000005,1030
Variance_45d_SWKS,0.002497,1030
Log_Return_TSLA,0.000015,1030
Variance_45d_MA_TWX,0.000744,1030
Variance_45d_TXN,0.005029,1030
Beta_45d_T,0.110381,1030
MA_45d_UAL,0.001393,1030
MA_45d_UNH,0.001060,1030
Volume_UNP,0.000092,1030
Beta_45d_UNP,0.053435,1030
MA_45d_UNP,0.000749,1030
Volume_UPS,0.000326,1030
MA_45d_UPS,0.002268,1030
Variance_45d_MA_USB,0.004193,1030
Log_Return_USO,0.000839,1030
Close_UTX,0.002576,1030
Close_VIX,0.000368,1030
Variance_45d_VIX,0.581422,1030
Volume_VLO,0.000396,1030
Beta_45d_VLO,0.181823,1030
MA_5d_VLO,0.000461,1030
MA_45d_VNQ,0.000317,1030
Variance_45d_VXX,0.016208,1030
Variance_45d_VZ,0.078351,1030
Log_Return_WMT,0.000130,1030
Variance_5d_MA_WW,0.000262,1030
MA_45d_XLB,0.000431,1030
Log_Return_XLI,0.000457,1030
Log_Return_XLK,0.000510,1030
Variance_45d_MA_XLP,0.023300,1030
Close_XLU,0.000531,1030
Beta_45d_XLU,0.003034,1030
Variance_45d_MA_XLU,0.018517,1030
Variance_45d_XOM,0.005635,1030
Close,0.000054,1035
target_multiplier,0.052504,1035
Close_AABA,0.883953,1035
MA_5d_AAPL,0.000078,1035
Variance_45d_AET,0.008780,1035
Variance_45d_AMGN,0.000854,1035
MA_5d_AMZN,0.000505,1035
Beta_45d_ANDV,0.060152,1035
Close_APC,0.000497,1035
MA_5d_APC,0.001764,1035
Close_ATVI,0.004177,1035
Log_Return_ATVI,0.000246,1035
Variance_5d_MA_AXP,0.757244,1035
Log_Return_BHC,0.000340,1035
Variance_5d_MA_BHC,0.000561,1035
Close_BIDU,0.011919,1035
Adj_Close_BIDU,0.077415,1035
Log_Return_BIDU,0.000676,1035
Log_Return_BKNG,0.000063,1035
Variance_45d_MA_BK,0.000227,1035
Volume_BLK,0.000875,1035
Variance_45d_MA_BLK,0.003291,1035
Beta_45d_BMY,0.002046,1035
Variance_45d_BND,0.047489,1035
Close_CAT,0.028461,1035
Log_Return_CELG,0.000820,1035
Log_Return_CMG,0.000146,1035
MA_5d_COST,0.000249,1035
Log_Return_CRM,0.000430,1035
Log_Return_CSCO,0.001180,1035
Variance_45d_CSCO,0.003673,1035
Variance_5d_MA_CSCO,0.385007,1035
Close_C,0.000437,1035
Close_DAL,0.000949,1035
MA_45d_DD,0.023086,1035
Variance_45d_DIA,0.000068,1035
Log_Return_DOW,0.001128,1035
Beta_45d_EEM,0.056091,1035
Variance_5d_MA_EEM,0.001461,1035
Close_EFA,0.000358,1035
Variance_5d_MA_EFA,0.039779,1035
Variance_45d_MA_EOG,0.058581,1035
Variance_5d_MA_EOG,0.000802,1035
Close_EPD,0.002819,1035
Volume_EWG,0.000168,1035
MA_45d_EWZ,0.000197,1035
Volume_EZU,0.000151,1035
Variance_45d_FXI,0.014069,1035
Log_Return_GLD,0.000388,1035
Variance_45d_GS,0.003982,1035
Volume_HAL,0.001081,1035
Close_IBM,0.000040,1035
Volume_IBM,0.000299,1035
Close_ICE,0.001602,1035
Variance_45d_IEF,0.001053,1035
Variance_5d_MA_IJH,0.011835,1035
Volume_ILMN,0.001831,1035
Variance_45d_ILMN,0.003764,1035
MA_5d_ILMN,0.001019,1035
Volume_IWF,0.001381,1035
Close_JPM,0.000389,1035
Beta_45d_JPM,0.000493,1035
Variance_5d_MA_KMB,0.008975,1035
Close_KO,0.001848,1035
Log_Return_KR,0.000851,1035
Variance_45d_LLY,0.006420,1035
Variance_5d_MA_LLY,0.007942,1035
Log_Return_LMT,0.003621,1035
Volume_MCD,0.000708,1035
Variance_45d_MCK,0.022043,1035
Beta_45d_MDY,0.059483,1035
Close_MET,0.018990,1035
Adj_Close_MET,0.003006,1035
Variance_45d_MA_MET,0.006301,1035
Variance_5d_MA_MMM,0.004497,1035
MA_45d_MMM,0.026210,1035
Log_Return_MON,0.000279,1035
Beta_45d_MON,0.000115,1035
Variance_45d_MO,0.023904,1035
MA_45d_MRK,0.224051,1035
Variance_45d_MSFT,0.003125,1035
Volume_MS,0.002156,1035
Variance_45d_MS,0.002368,1035
MA_45d_MS,0.009815,1035
Volume_NKE,0.000569,1035
Log_Return_NKE,0.000194,1035
Variance_45d_NKE,0.002564,1035
MA_5d_NXPI,0.000402,1035
Adj_Close_PM,0.000233,1035
Log_Return_QCOM,0.001055,1035
Beta_45d_QCOM,0.002436,1035
Log_Return_REGN,0.000344,1035
MA_5d_REGN,0.000138,1035
Beta_45d_SCHW,0.002995,1035
Variance_45d_SHY,0.035170,1035
Log_Return_SIG,0.000921,1035
Beta_45d_SIG,0.127799,1035
MA_5d_SIG,0.000435,1035
Close_SO,0.006383,1035
Variance_45d_SO,1.528262,1035
Variance_45d_MA_SO,0.007227,1035
Beta_45d_SPG,0.000002,1035
Close_SWKS,0.032481,1035
Variance_45d_MA_TFCF.A,0.006333,1035
Log_Return_TNA,0.000421,1035
Beta_45d_TQQQ,0.005666,1035
Log_Return_TXN,0.000660,1035
Beta_45d_T,0.009141,1035
Variance_45d_MA_T,0.001467,1035
Log_Return_UAA,0.000116,1035
Close_UNH,0.224887,1035
Beta_45d_UNH,0.032381,1035
Beta_45d_UNP,0.001146,1035
Volume_VEA,0.000153,1035
Variance_5d_MA_VEU,0.001600,1035
Adj_Close_VIX,0.000350,1035
Log_Return_VIX,0.001357,1035
Beta_45d_VIX,0.001121,1035
Variance_45d_MA_VLO,0.097744,1035
MA_5d_VNQ,0.003747,1035
Variance_45d_VZ,0.162160,1035
Variance_45d_WFC,0.017501,1035
MA_45d_WMT,0.003755,1035
MA_5d_WMT,0.000235,1035
MA_45d_WW,0.024390,1035
Log_Return_XLB,0.001771,1035
Log_Return_XLK,0.000602,1035
Variance_45d_MA_XLP,0.000364,1035
Close_XLU,0.000398,1035
Volume_XLU,0.000631,1035
Close,0.000146,1050
Volume,0.000116,1050
MA_45d,0.000230,1050
RQ_daily,0.001319,1050
target_multiplier,0.073109,1050
Close_AABA,0.017719,1050
Beta_45d_ABT,0.002156,1050
Volume_AGG,0.000130,1050
Variance_45d_AMGN,0.001224,1050
MA_5d_AMJ,0.000477,1050
Beta_45d_ANDV,0.013716,1050
MA_5d_APC,0.006220,1050
Variance_45d_AXP,0.032623,1050
Variance_5d_MA_AXP,0.011361,1050
MA_45d_BHC,0.005494,1050
MA_45d_BIDU,0.001335,1050
Adj_Close_BIIB,0.002573,1050
Log_Return_BIIB,0.000793,1050
Variance_45d_BIIB,0.010210,1050
Volume_BKNG,0.000093,1050
SPY_Return_BKNG,0.004927,1050
SPY_Return_BK,0.000012,1050
Variance_45d_BK,0.000319,1050
Volume_BLK,0.003555,1050
Variance_45d_MA_BLK,0.012844,1050
Beta_45d_BMY,0.005890,1050
Variance_45d_BMY,0.002753,1050
Log_Return_BP,0.000060,1050
Log_Return_CAT,0.000121,1050
Variance_5d_MA_CB,0.030388,1050
MA_45d_CELG,0.000471,1050
Variance_5d_MA_CMCS.A,0.000134,1050
Log_Return_CMG,0.000236,1050
Log_Return_COST,0.000166,1050
MA_45d_COST,0.009461,1050
Variance_45d_CSCO,0.033372,1050
Variance_5d_MA_CSCO,0.203640,1050
Variance_45d_MA_C,0.144779,1050
Volume_DUK,0.001412,1050
Variance_45d_DXJ,0.000605,1050
Beta_45d_EEM,0.001097,1050
MA_45d_EEM,0.000156,1050
Log_Return_EFA,0.000087,1050
Variance_5d_MA_EFA,0.000013,1050
Volume_EPD,0.000140,1050
Log_Return_EPD,0.000902,1050
Log_Return_EWJ,0.000121,1050
Beta_45d_FDX,0.000383,1050
MA_5d_FDX,0.000778,1050
Volume_FXI,0.000437,1050
Log_Return_FXI,0.000693,1050
MA_45d_GILD,0.007892,1050
Volume_GLD,0.000635,1050
Volume_GS,0.000321,1050
Beta_45d_GS,0.079352,1050
Volume_HAL,0.000419,1050
Volume_HEDJ,0.002143,1050
Variance_45d_MA_HON,0.017313,1050
Volume_HYG,0.000691,1050
MA_5d_HYG,0.004082,1050
Close_IBB,0.002648,1050
Log_Return_IBM,0.000227,1050
MA_5d_IBM,0.002076,1050
Log_Return_ICE,0.001453,1050
MA_45d_ICE,0.004576,1050
Adj_Close_IEF,0.000173,1050
Variance_45d_MA_IEF,0.000751,1050
MA_45d_IEF,0.005197,1050
Close_ILMN,0.000928,1050
Variance_45d_ILMN,0.005830,1050
Variance_45d_INTC,0.002544,1050
Variance_45d_MA_IWD,0.121773,1050
Beta_45d_IWM,0.000188,1050
Variance_45d_MA_JNJ,0.005985,1050
Variance_45d_MA_JPM,0.019920,1050
Log_Return_KR,0.000343,1050
Log_Return_LMT,0.001420,1050
Beta_45d_LMT,0.003578,1050
Close_MA,0.001159,1050
Variance_45d_MA_MCK,0.002764,1050
Volume_MDY,0.001247,1050
Variance_45d_MET,0.000047,1050
Beta_45d_MON,0.000469,1050
Variance_45d_MO,0.012155,1050
Beta_45d_MRK,0.000075,1050
Beta_45d_MS,0.001935,1050
Variance_5d_MA_MS,0.100045,1050
MA_45d_MS,0.006642,1050
MA_5d_MS,0.002080,1050
Log_Return_MU,0.001015,1050
Beta_45d_ORCL,0.002357,1050
Volume_PEP,0.000231,1050
Adj_Close_PFE,0.025629,1050
Log_Return_PM,0.000389,1050
Volume_QCOM,0.001567,1050
Log_Return_QCOM,0.001276,1050
